file_name,label,nose_x,nose_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_index_finger_x,left_index_finger_y,right_index_finger_x,right_index_finger_y,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z
26.png,0,0.56898,0.14254,0.77132,0.27255,0.23784,0.28236,0.90483,0.40474,0.11162,0.41477,0.95882,0.44698,0.10712,0.43454,0.91145,0.46845,0.15492,0.43858,0.55801,0.12251,-0.04806,0.56964,0.12171,-0.0482
27.png,0,0.37059,0.15834,0.66879,0.24863,0.21874,0.29025,0.83784,0.38988,0.06918,0.42804,0.89951,0.42214,0.17284,0.23914,0.88189,0.45284,0.236,0.19195,0.38608,0.13013,-0.00439,0.40213,0.12729,-0.00462
frame_10008.jpg,0,0.52404,0.21604,0.84647,0.51314,0.23349,0.47359,0.84038,0.91253,0.14293,0.80772,0.63818,0.57181,0.1826,0.94101,0.61916,0.45599,0.1939,0.97126,0.57772,0.1676,-1.07466,0.60426,0.16878,-1.07487
frame_10026.jpg,0,0.55328,0.22901,0.85742,0.52592,0.23832,0.47209,0.81976,0.93586,0.13785,0.82429,0.63285,0.57951,100,100,0.6196,0.46381,0.18794,1.02286,0.60697,0.17793,-1.1528,0.63299,0.1796,-1.15315
frame_10044.jpg,0,0.38582,0.22334,0.83128,0.51406,0.22541,0.47248,0.83578,0.90599,100,100,0.62603,0.5877,100,100,0.60334,0.4751,100,100,0.44839,0.17138,-1.52261,0.47538,0.17201,-1.52315
frame_10062.jpg,0,0.31621,0.18708,0.81866,0.50158,0.18469,0.47418,0.89227,0.84415,0.1296,0.81037,0.77071,0.9374,0.12011,0.96992,0.70511,0.93415,0.13249,0.99012,0.38312,0.14766,-1.21465,0.41539,0.14885,-1.215
frame_1008.jpg,0,0.60935,0.45917,0.81812,0.51067,0.21997,0.46908,0.78177,0.93567,0.05316,0.85134,0.8608,0.55047,0.30047,0.94736,0.85697,0.42378,0.38665,0.9338,0.66252,0.41263,-1.4535,0.6865,0.41293,-1.45342
frame_10080.jpg,0,0.29646,0.21623,0.81111,0.50279,0.18596,0.46629,0.89353,0.83004,0.13764,0.76895,0.78152,0.92764,0.12212,0.92054,0.70823,0.91518,0.13138,0.93496,0.35167,0.17044,-0.96164,0.37698,0.17102,-0.96186
frame_10098.jpg,0,0.4225,0.20282,0.81533,0.48731,0.1379,0.49426,0.89382,0.80348,0.12,0.83409,0.76691,0.92498,0.16216,0.93317,0.69096,0.92203,0.17579,0.92355,0.47605,0.15476,-1.45298,0.50491,0.15471,-1.45352
frame_10116.jpg,0,0.4151,0.27701,0.74647,0.44468,0.17677,0.53042,0.91319,0.73431,0.09924,0.89552,0.82009,0.89757,0.23318,0.56737,0.72346,0.94766,0.28901,0.44036,0.43236,0.21642,-1.31494,0.45385,0.21235,-1.31517
frame_10134.jpg,0,0.39511,0.32599,0.74507,0.41604,0.1982,0.56331,0.93703,0.70789,0.19689,0.95391,0.86612,0.93792,0.31836,0.57595,0.77843,0.99602,0.34238,0.45265,0.41079,0.25813,-1.2193,0.43302,0.24853,-1.2194
frame_10152.jpg,0,0.33137,0.21314,0.81215,0.4898,0.20841,0.47473,0.89772,0.77955,0.14769,0.76202,0.79856,0.89677,0.10871,0.92112,0.71167,0.9315,0.11428,0.93705,0.38941,0.17233,-0.88194,0.41842,0.17338,-0.8822
frame_10170.jpg,0,0.31501,0.21232,0.82123,0.47923,0.21747,0.46185,0.90812,0.78626,0.15749,0.74473,0.78828,0.91539,0.12313,0.90734,0.70632,0.95797,0.11978,0.93734,0.37484,0.16786,-0.87976,0.39841,0.16927,-0.8799
frame_10188.jpg,0,0.29715,0.2254,0.83303,0.48726,0.21969,0.46408,0.90865,0.7982,0.16266,0.7645,0.78357,0.92531,0.12233,0.92955,0.70318,0.9623,0.12262,0.97034,0.35106,0.17866,-0.89997,0.37191,0.17884,-0.90014
frame_10206.jpg,0,0.31407,0.22123,0.83038,0.48974,0.21052,0.47258,0.91146,0.80213,0.15675,0.76192,0.81234,0.91235,0.13321,0.91794,0.72269,0.94207,0.13454,0.93754,0.37194,0.17966,-0.89517,0.39766,0.18038,-0.89521
frame_10224.jpg,0,0.32459,0.22826,0.82631,0.48954,0.21286,0.48229,0.89627,0.79217,0.15635,0.76515,0.79479,0.9137,0.11441,0.92686,0.72141,0.94959,0.1202,0.95161,0.37697,0.18593,-0.81337,0.40327,0.18674,-0.81361
frame_10242.jpg,0,0.3363,0.22118,0.8244,0.48874,0.23068,0.47035,0.90347,0.79757,0.14902,0.77388,0.78841,0.91929,0.13173,0.87532,0.71281,0.95143,0.14565,0.89748,0.39142,0.17824,-0.80207,0.41672,0.17869,-0.80222
frame_1026.jpg,0,0.62321,0.47123,0.82691,0.51846,0.23009,0.49154,0.79038,0.93103,0.11278,0.86138,0.87067,0.60999,0.23346,0.96971,0.87953,0.46153,0.27223,0.96195,0.68316,0.42039,-1.15708,0.70964,0.41735,-1.15673
frame_10260.jpg,0,0.49327,0.262,0.88594,0.47171,0.37718,0.45896,0.97245,0.75294,0.10019,0.66214,0.8815,0.90504,0.28532,0.36389,0.79351,0.94056,0.35119,0.27293,0.54032,0.21564,-0.96715,0.56281,0.21361,-0.96741
frame_10278.jpg,0,0.33685,0.3015,0.82716,0.48928,0.20825,0.48741,0.91974,0.80266,0.08133,0.83783,0.81702,0.90624,0.18392,0.72621,0.73504,0.94437,0.19994,0.64347,0.38229,0.24612,-1.17188,0.41404,0.24508,-1.17166
frame_10296.jpg,0,0.58719,0.30537,0.89045,0.4848,0.375,0.48239,0.93051,0.81919,0.30818,0.81448,0.8697,0.91698,0.17169,0.88778,0.8133,0.93472,0.08837,0.89598,0.62413,0.24934,-1.47289,0.64913,0.24682,-1.47359
frame_10314.jpg,0,0.60455,0.3393,0.88699,0.46388,0.36533,0.47563,0.94653,0.76256,0.2897,0.78705,0.88421,0.89621,0.17154,0.90904,0.81614,0.92558,0.10062,0.92181,0.63548,0.27715,-1.6716,0.65802,0.27412,-1.67217
frame_10332.jpg,0,0.62974,0.35724,0.90913,0.48593,0.32906,0.48817,1.0016,0.81336,0.23976,0.81069,0.85155,0.93195,0.27179,0.87579,0.75844,0.95744,0.25862,0.85603,0.66867,0.3019,-2.21755,0.69183,0.29783,-2.21802
frame_10350.jpg,0,0.50985,0.37857,0.85975,0.50213,0.21029,0.48813,0.93771,0.87037,0.10235,0.77475,0.65946,0.9901,0.17237,0.92781,0.55306,0.96838,0.22312,0.91641,0.56965,0.30817,-2.87309,0.60013,0.30433,-2.87347
frame_10368.jpg,0,0.62301,0.35034,0.91717,0.49041,0.3234,0.49456,1.02149,0.81331,0.25804,0.80789,0.86325,0.92759,0.3963,0.9279,0.7554,0.95551,0.48178,0.9115,0.67017,0.29537,-2.05998,0.69625,0.2929,-2.06042
frame_10386.jpg,0,0.4863,0.32903,0.84399,0.48549,0.19557,0.47572,0.92809,0.83827,0.09144,0.76173,0.68999,0.97733,0.15214,0.90785,0.60065,0.99217,0.20547,0.8987,0.54717,0.26817,-2.26922,0.58171,0.26416,-2.26955
frame_10404.jpg,0,0.46246,0.28285,0.91794,0.51684,0.35378,0.48773,0.95954,0.85279,0.24628,0.77992,0.82505,0.95884,0.3396,0.87889,0.74101,0.95497,0.35088,0.87939,0.51477,0.22828,-0.98074,0.53581,0.22829,-0.98105
frame_10422.jpg,0,0.4476,0.25307,0.95029,0.52065,0.35623,0.48314,0.97609,0.84239,0.26115,0.77525,100,100,0.3575,0.8981,0.75729,0.9469,0.38166,0.89614,0.49482,0.20817,-0.71746,0.51252,0.20782,-0.71772
frame_1044.jpg,0,0.60407,0.48759,0.82257,0.50994,0.21837,0.48244,0.77595,0.92315,0.08639,0.87507,0.70315,0.87559,0.22963,0.93615,100,100,0.29983,0.88933,0.65495,0.44332,-1.72394,0.67728,0.44354,-1.72367
frame_10440.jpg,0,0.49563,0.24916,0.93497,0.5098,0.35323,0.48758,0.9808,0.83904,0.25821,0.78314,0.85628,0.96486,0.35588,0.89134,0.76236,0.97646,0.37282,0.89824,0.54102,0.2045,-1.08764,0.56513,0.20352,-1.08801
frame_10458.jpg,0,0.72498,0.22459,0.92551,0.48429,0.32742,0.50379,0.97622,0.7938,0.23113,0.81259,0.86789,0.93136,0.37933,0.89481,0.78359,0.94822,0.40467,0.88034,0.70358,0.18109,-1.19843,0.70942,0.18051,-1.19933
frame_10476.jpg,0,0.69142,0.22236,0.93403,0.48522,0.30088,0.50556,0.98455,0.77713,0.18506,0.80594,100,100,0.39589,0.90614,100,100,0.43814,0.90648,0.66847,0.17777,-1.26787,0.67582,0.17714,-1.26848
frame_10494.jpg,0,0.69919,0.22269,0.92735,0.47398,0.28548,0.51192,0.99076,0.76699,0.186,0.81347,100,100,0.41164,0.92084,100,100,0.45223,0.91345,0.67302,0.17812,-1.12637,0.68057,0.17738,-1.12694
frame_10512.jpg,0,0.65341,0.16797,0.8768,0.43398,0.30339,0.49404,0.96298,0.74137,0.24258,0.82337,0.82911,0.9352,0.49397,0.92257,0.74641,0.97808,0.57354,0.94971,0.62425,0.13148,-0.92328,0.6285,0.13116,-0.92395
frame_10530.jpg,0,0.58447,0.16502,0.87334,0.4376,0.23322,0.52054,0.95112,0.72978,0.18642,0.83107,0.8352,0.95715,0.42895,0.90423,0.74932,0.99603,0.48623,0.9021,0.55259,0.12946,-0.84622,0.56069,0.12872,-0.84631
frame_10548.jpg,0,0.58501,0.17632,0.87575,0.43609,0.23624,0.50751,0.95571,0.74457,0.20619,0.83635,0.82016,0.95219,0.39538,0.91769,0.73144,0.98876,0.41867,0.91139,0.566,0.133,-0.93597,0.57943,0.13172,-0.93626
frame_10566.jpg,0,0.58726,0.16559,0.86554,0.42396,0.29594,0.47876,0.9325,0.71883,0.25028,0.80324,0.82189,0.92547,0.47152,0.88745,0.74777,0.96693,0.54779,0.88929,0.59204,0.12746,-0.93129,0.61017,0.12667,-0.93146
frame_10584.jpg,0,0.55827,0.19179,0.90057,0.44149,0.25283,0.49507,0.97408,0.71453,0.21959,0.81545,0.87566,0.91099,0.43256,0.90726,0.78764,0.95933,0.55838,0.92454,0.58153,0.14748,-1.11583,0.60632,0.1458,-1.11617
frame_10602.jpg,0,0.40495,0.25178,0.90855,0.47334,0.289,0.49651,0.96403,0.7764,0.25442,0.81711,100,100,0.44728,0.90567,100,100,0.5454,0.90259,0.45039,0.20895,-0.98065,0.47577,0.20778,-0.98064
frame_1062.jpg,0,0.56957,0.36894,0.85168,0.58273,0.22215,0.56536,100,100,0.11542,0.91628,100,100,0.3189,1.03985,100,100,0.36052,1.00906,0.63084,0.31026,-2.12053,0.65741,0.31169,-2.12056
frame_10620.jpg,0,0.47428,0.18777,0.91336,0.49105,0.36176,0.46098,100,100,100,100,100,100,100,100,100,100,100,100,0.52981,0.14665,-0.81189,0.54583,0.14914,-0.81212
frame_10638.jpg,0,0.5014,0.20942,0.95687,0.51729,0.36224,0.47605,1.02135,0.84277,100,100,0.8599,0.94591,100,100,0.74194,0.94847,0.39137,0.89639,0.56052,0.16878,-0.88787,0.57662,0.17065,-0.88822
frame_10656.jpg,0,0.53477,0.20239,0.9576,0.51734,0.36301,0.47252,0.99218,0.83863,100,100,0.89558,0.93347,100,100,0.78272,0.94439,100,100,0.59973,0.17109,-0.92338,0.62113,0.17459,-0.92382
frame_10674.jpg,0,0.53908,0.19868,0.96578,0.52372,0.36919,0.47297,1.01718,0.83579,100,100,100,100,100,100,100,100,100,100,0.60919,0.16425,-1.27551,0.63136,0.16757,-1.27596
frame_10692.jpg,0,0.40778,0.30651,0.86231,0.57875,0.2356,0.55484,0.90189,0.87828,0.13155,0.82014,0.72773,0.97433,0.23443,0.91483,0.60451,0.97434,0.26032,0.9078,0.47891,0.26882,-1.25807,0.50478,0.27037,-1.25837
frame_10710.jpg,0,0.67405,0.40989,0.90929,0.47333,0.35855,0.45987,0.99392,0.79188,0.29341,0.77834,0.851,0.90875,0.43538,0.85255,0.7616,0.93754,0.49848,0.85379,0.71934,0.35915,-1.667,0.74021,0.35589,-1.66731
frame_10728.jpg,0,0.53788,0.48476,0.79855,0.3925,0.25765,0.37853,0.83405,0.6529,0.19566,0.68522,0.72085,0.87799,0.28464,0.82495,0.63993,0.89433,0.34429,0.78652,0.56123,0.43646,-1.67902,0.60053,0.4303,-1.67933
frame_10746.jpg,0,0.56574,0.46124,0.82663,0.4128,0.2191,0.40732,0.87383,0.73564,0.13253,0.74123,0.73143,0.89767,0.27884,0.81563,100,100,0.34104,0.79563,0.60378,0.43022,-1.63628,0.62535,0.42449,-1.63618
frame_10764.jpg,0,0.53566,0.48854,0.83704,0.48628,0.20934,0.47325,0.87258,0.80397,0.10981,0.77977,0.66637,0.94451,0.26753,0.89389,100,100,0.35272,0.88719,0.56879,0.46554,-1.97476,0.59173,0.46457,-1.97496
frame_10782.jpg,0,0.5461,0.46457,0.80434,0.43962,0.22655,0.41335,0.85318,0.7173,0.09951,0.69799,0.7237,0.87142,0.22979,0.81065,0.63959,0.90739,0.30493,0.82681,0.57602,0.44053,-1.74341,0.59474,0.43474,-1.7437
frame_108.jpg,0,0.61265,0.39093,0.79441,0.50501,0.23021,0.50189,0.89738,0.86178,0.08262,0.86661,0.771,0.98169,0.28655,0.96638,0.65607,0.98432,0.36558,0.93309,0.6606,0.33829,-1.40823,0.68227,0.33546,-1.40826
frame_1080.jpg,0,0.55054,0.28567,0.87794,0.53279,0.21891,0.49086,0.81972,0.96001,0.12029,0.84923,0.64405,0.61616,0.28432,0.98454,0.63798,0.48879,0.32389,0.97964,0.61705,0.22911,-1.1094,0.64416,0.23014,-1.10899
frame_10800.jpg,0,0.59519,0.49794,0.81215,0.44773,0.22508,0.42903,0.86127,0.71981,0.05842,0.76298,0.70177,0.87788,0.31332,0.83442,0.61716,0.89125,0.41444,0.82755,0.62291,0.46636,-1.52069,0.6416,0.46207,-1.52074
frame_10818.jpg,0,0.54331,0.22242,0.8585,0.47784,0.21541,0.48311,0.89663,0.78838,0.12063,0.79445,0.71956,0.96146,0.38994,0.89558,0.63945,0.98011,0.48868,0.91075,0.58769,0.17135,-1.87322,0.61332,0.16943,-1.87346
frame_10836.jpg,0,0.51782,0.24313,0.86446,0.50529,0.18343,0.49498,0.9591,0.84235,0.08185,0.80192,0.76256,0.94998,0.20483,0.92422,0.66013,0.9736,0.24518,0.90858,0.56605,0.19297,-2.07227,0.5961,0.19134,-2.07289
frame_10854.jpg,0,0.53783,0.25057,0.87475,0.51651,0.1955,0.48631,0.95656,0.86313,0.104,0.79268,0.72222,0.98262,0.18835,0.90469,0.61772,0.98728,0.2332,0.89717,0.59129,0.19752,-2.26075,0.61825,0.19644,-2.26125
frame_10872.jpg,0,0.53733,0.25426,0.86821,0.51835,0.19905,0.49714,0.94624,0.85827,0.09689,0.80073,0.7515,0.9604,0.15865,0.89603,0.65442,0.95536,0.21359,0.88169,0.58599,0.20339,-2.16705,0.61347,0.20368,-2.16755
frame_10890.jpg,0,0.52372,0.25313,0.86003,0.51296,0.18106,0.49733,0.94865,0.84499,0.09925,0.81124,0.74132,0.9526,0.20387,0.91942,0.644,0.95626,0.26306,0.90355,0.57655,0.19843,-2.05743,0.6039,0.19742,-2.05798
frame_10908.jpg,0,0.63802,0.25558,0.93595,0.51633,0.34867,0.49843,0.99404,0.83798,0.2744,0.82093,0.89447,0.93962,0.35398,0.92182,0.80608,0.93177,0.3811,0.89223,0.68154,0.21026,-1.45665,0.70539,0.21062,-1.45719
frame_10926.jpg,0,0.65807,0.28638,0.89631,0.50543,0.43603,0.45094,0.95995,0.8277,0.28735,0.72805,0.83416,0.93777,0.11951,0.89182,0.75628,0.95085,0.10492,0.93883,0.70195,0.23725,-1.05961,0.72348,0.23961,-1.05986
frame_10944.jpg,0,0.63863,0.29884,0.90201,0.50597,0.36557,0.4578,0.96626,0.84003,0.2049,0.75896,0.81396,0.96103,0.12515,0.90498,0.73916,0.95998,0.11684,0.9315,0.68918,0.24099,-1.56811,0.71323,0.23972,-1.56825
frame_10962.jpg,0,0.47382,0.3758,0.84017,0.47722,0.23125,0.41698,0.95484,0.83168,0.0836,0.82198,0.75411,0.94577,0.24754,0.51012,0.66543,0.95663,0.27866,0.36573,0.51936,0.31131,-2.2679,0.55721,0.30276,-2.26809
frame_1098.jpg,0,0.53089,0.28802,0.87951,0.52869,0.22344,0.48253,0.81344,0.9705,0.12103,0.83402,0.63313,0.61663,0.22295,0.95282,0.62022,0.48181,0.29172,0.95495,0.60106,0.22835,-1.47719,0.62979,0.22965,-1.47696
frame_10980.jpg,0,0.57697,0.2162,0.87624,0.52586,0.22867,0.45688,0.90558,0.88765,0.104,0.77181,0.64407,1.00105,0.1388,0.92715,0.51797,0.99478,0.16894,0.92543,0.6334,0.17136,-1.37791,0.66233,0.17337,-1.37806
frame_10998.jpg,0,0.52026,0.26802,0.89003,0.49579,0.25184,0.4439,0.95508,0.86708,0.07107,0.82864,0.71518,0.96705,0.21449,0.46163,0.61526,0.9805,0.2389,0.34023,0.57743,0.21239,-1.68211,0.61225,0.21282,-1.68258
frame_11016.jpg,0,0.52462,0.41216,0.89331,0.58104,0.29372,0.5335,0.95062,0.92484,0.06524,0.8313,0.65705,1.03818,0.27453,0.48585,0.55532,1.06255,0.31763,0.38891,0.57588,0.35664,-1.77314,0.60766,0.35276,-1.77301
frame_11034.jpg,0,0.47275,0.23915,0.8625,0.50268,0.21841,0.4848,0.94447,0.86638,0.07967,0.84445,0.72696,0.93733,-0.00486,0.86887,0.63437,0.95003,-0.02113,0.83844,0.5241,0.1908,-1.80389,0.55941,0.1898,-1.80449
frame_11052.jpg,0,0.52068,0.24683,0.86947,0.50449,0.24695,0.48809,0.96104,0.89415,0.1211,0.83386,0.68289,0.99818,0.27695,0.4073,0.57175,1.01539,0.30888,0.26632,0.5659,0.19204,-1.70416,0.59366,0.19253,-1.70434
frame_11070.jpg,0,0.53044,0.24967,0.84449,0.50351,0.24689,0.4955,0.94126,0.86765,0.10613,0.83882,0.6595,1.0014,0.25059,0.40227,0.54553,1.018,0.292,0.27126,0.57194,0.19396,-1.39642,0.5947,0.19373,-1.39694
frame_11088.jpg,0,0.54931,0.25273,0.85575,0.50891,0.25123,0.46938,0.94808,0.85384,0.09291,0.85289,0.70627,0.96816,0.24014,0.59431,0.61362,0.98725,0.26005,0.46555,0.60008,0.20452,-1.68509,0.62579,0.20553,-1.68555
frame_11106.jpg,0,0.5149,0.31382,0.82739,0.5126,0.21116,0.47732,0.90836,0.84403,0.12085,0.77864,0.68783,0.94916,0.18353,0.91343,0.59846,0.9623,0.21006,0.91846,0.56668,0.25925,-1.89746,0.59774,0.25842,-1.89778
frame_11124.jpg,0,0.51032,0.26799,0.83675,0.48414,0.19789,0.5063,0.91209,0.8203,0.1385,0.84422,0.70487,0.4587,0.16746,0.95539,0.6882,0.31981,0.20203,0.98269,0.5572,0.21959,-1.24237,0.58415,0.21986,-1.24233
frame_11142.jpg,0,0.53295,0.32889,0.84013,0.51427,0.19582,0.54501,0.83826,0.84127,0.0894,0.86233,0.58866,0.45748,0.19213,0.94635,0.58241,0.33881,0.23288,0.97173,0.56197,0.27648,-1.43217,0.58332,0.27618,-1.43277
frame_1116.jpg,0,0.53641,0.28577,0.86381,0.51845,0.21331,0.48864,0.7987,0.95,0.1458,0.8707,0.6356,0.61206,0.27171,0.97466,0.62192,0.47819,0.28028,0.93484,0.60259,0.22823,-1.48016,0.62963,0.22903,-1.48008
frame_11160.jpg,0,0.52089,0.35741,0.87802,0.52123,0.19445,0.54847,0.84495,0.84768,0.09254,0.82798,0.55812,0.4838,0.16868,0.92968,0.55378,0.36113,0.23351,0.96504,0.55733,0.2917,-1.66873,0.58138,0.28944,-1.66896
frame_11178.jpg,0,0.51678,0.36225,0.86884,0.52551,0.19792,0.546,0.81705,0.83434,0.0914,0.83576,0.56314,0.47642,0.16721,0.91238,0.56246,0.36043,0.22153,0.94585,0.5569,0.29876,-1.49185,0.58026,0.29669,-1.49228
frame_11196.jpg,0,0.57686,0.34842,0.87013,0.51637,0.22948,0.54635,0.8467,0.81659,0.13773,0.85112,0.60462,0.4711,0.21815,0.9308,0.57848,0.35498,0.27161,0.96194,0.60417,0.29265,-1.22774,0.6223,0.29165,-1.22766
frame_11214.jpg,0,0.5952,0.34085,0.8807,0.52784,0.20473,0.55644,0.85466,0.83387,0.15428,0.8812,0.59748,0.49216,0.25908,1.01586,0.55536,0.37912,0.29027,1.046,0.6244,0.28473,-1.14442,0.6423,0.28313,-1.14414
frame_11232.jpg,0,0.44227,0.30404,0.80897,0.52076,0.16294,0.50384,0.91165,0.86634,0.12648,0.84307,0.63432,0.99762,0.20731,0.93687,0.55575,0.98589,0.22652,0.92092,0.47965,0.24848,-2.63121,0.50618,0.24724,-2.6319
frame_11250.jpg,0,0.5409,0.36609,0.82021,0.50836,0.17707,0.4836,0.91278,0.86207,0.07332,0.81896,0.70828,0.97331,0.20334,0.9227,100,100,0.23546,0.89438,0.58671,0.30168,-1.58864,0.61068,0.29746,-1.58888
frame_11268.jpg,0,0.51043,0.37258,0.8267,0.50464,0.1921,0.48086,0.93579,0.85465,0.10076,0.82936,100,100,0.33326,0.89439,100,100,0.4525,0.87031,0.56165,0.30446,-1.95366,0.58851,0.30127,-1.95407
frame_11286.jpg,0,0.51773,0.30854,0.82496,0.51714,0.19475,0.51515,0.92133,0.86295,0.12492,0.82939,0.65126,0.97973,0.13968,0.88076,0.56555,0.98388,0.13112,0.86947,0.55438,0.25125,-2.03754,0.58043,0.25006,-2.0381
frame_11304.jpg,0,0.46115,0.2627,0.81382,0.50935,0.18277,0.50544,0.93108,0.85403,0.11054,0.84275,0.69167,0.98049,0.18757,0.91992,0.5915,0.98705,0.22316,0.90727,0.51648,0.21394,-2.15649,0.54718,0.21454,-2.15709
frame_11322.jpg,0,0.29866,0.27218,0.82373,0.52041,0.20322,0.49036,0.94196,0.86794,0.12332,0.8182,100,100,100,100,100,100,100,100,0.35986,0.21717,-1.67965,0.38343,0.21695,-1.68003
frame_1134.jpg,0,0.53194,0.2827,0.86275,0.51962,0.22199,0.48782,0.79948,0.95176,0.14612,0.85617,0.62793,0.61003,0.26761,0.95812,0.6051,0.4759,0.32348,0.9321,0.59605,0.2271,-1.27554,0.62513,0.22965,-1.27517
frame_11340.jpg,0,0.35619,0.25204,0.82722,0.5033,0.19947,0.48468,0.92959,0.84816,0.11382,0.83481,100,100,100,100,100,100,100,100,0.40826,0.20648,-1.45121,0.43089,0.20785,-1.45144
frame_11358.jpg,0,0.47686,0.33432,0.82322,0.51211,0.18056,0.48279,0.9153,0.86418,0.09849,0.80115,0.72702,0.97211,0.23469,0.92287,100,100,0.27905,0.9087,0.5301,0.27546,-1.90819,0.56073,0.27382,-1.90841
frame_11376.jpg,0,0.47755,0.2468,0.83014,0.51393,0.17515,0.50491,0.93252,0.85732,0.09379,0.81428,0.6517,0.97722,0.24643,0.92797,0.55687,0.98294,0.29041,0.90987,0.53433,0.20121,-2.00381,0.56591,0.20217,-2.00436
frame_11394.jpg,0,0.49775,0.25847,0.82724,0.51958,0.19436,0.50407,0.92783,0.86394,0.09961,0.80451,0.66535,0.9897,0.21741,0.92563,0.54622,1.00044,0.25402,0.91471,0.55054,0.21182,-1.88742,0.57923,0.21247,-1.88802
frame_11412.jpg,0,0.6819,0.30519,0.84683,0.55261,0.20042,0.52037,0.85516,0.95944,0.12013,0.86734,0.70394,0.64826,100,100,0.71522,0.50573,100,100,0.68558,0.24926,-1.34771,0.69555,0.24834,-1.34766
frame_11430.jpg,0,0.66367,0.35316,0.80903,0.59105,0.19767,0.55891,0.84229,0.96854,0.10811,0.86359,0.68469,0.70279,0.19046,0.96201,0.68497,0.56358,0.21372,0.95479,0.66922,0.30201,-1.21473,0.67773,0.3013,-1.21441
frame_11448.jpg,0,0.45325,0.30221,0.7644,0.57745,0.15587,0.55155,0.86546,0.91495,0.08764,0.85115,0.66486,0.96242,0.15616,0.95908,0.59517,0.93293,0.1793,0.96405,0.5027,0.25699,-1.81764,0.52812,0.25779,-1.8183
frame_11466.jpg,0,0.53215,0.35134,0.85037,0.48647,0.19667,0.48059,0.95145,0.82723,0.08197,0.78061,0.70169,0.93501,0.23353,0.84195,0.60523,0.9262,0.29234,0.81424,0.57028,0.28076,-2.02262,0.59607,0.27793,-2.02286
frame_11484.jpg,0,0.5352,0.44377,0.80266,0.47622,0.19054,0.47518,0.89986,0.80848,0.10697,0.75292,0.66519,0.94399,0.21716,0.8861,0.56736,0.95058,0.28063,0.89032,0.57649,0.39419,-2.37969,0.59654,0.39143,-2.37968
frame_11502.jpg,0,0.50632,0.35664,0.77756,0.38974,0.22136,0.37154,0.84337,0.64226,0.12308,0.57557,0.63266,0.75042,0.22189,0.71054,0.54697,0.76611,0.26523,0.71069,0.5517,0.31574,-2.54059,0.57706,0.31093,-2.54078
frame_1152.jpg,0,0.51326,0.29437,0.86504,0.52699,0.21371,0.49529,0.8003,0.96498,0.14047,0.86346,0.62806,0.60985,0.27964,0.97271,0.61499,0.47975,0.3229,0.95858,0.57963,0.23574,-1.40573,0.60872,0.23796,-1.40542
frame_11520.jpg,0,0.50321,0.33559,0.78423,0.39193,0.2179,0.36771,0.86502,0.6457,0.1113,0.5638,0.64295,0.73613,0.15108,0.67996,0.55293,0.75097,0.19246,0.68909,0.55047,0.29378,-2.66265,0.5761,0.2914,-2.66296
frame_11538.jpg,0,0.55965,0.45025,0.81348,0.48726,0.21058,0.48129,0.89232,0.84519,0.07568,0.78593,0.6437,0.9622,0.29263,0.90166,100,100,0.38239,0.90609,0.60312,0.40108,-1.69639,0.62381,0.39766,-1.69624
frame_11556.jpg,0,0.5508,0.45599,0.81189,0.48556,0.17957,0.48674,0.8849,0.83318,0.11051,0.81438,0.63619,0.95654,0.2688,0.91612,0.55032,0.96578,0.34963,0.90039,0.5966,0.40163,-2.14307,0.6199,0.39739,-2.14325
frame_11574.jpg,0,0.54619,0.45116,0.82654,0.49042,0.16959,0.48651,0.90407,0.85034,0.09474,0.80825,0.64152,0.96459,0.2242,0.87586,0.55216,0.96732,0.25967,0.84944,0.59138,0.39825,-1.88977,0.6135,0.39418,-1.88974
frame_11592.jpg,0,0.49925,0.3412,0.78351,0.40278,0.19217,0.37838,0.8719,0.66151,0.09031,0.58578,0.64255,0.74593,0.14225,0.65398,0.55372,0.75985,0.18684,0.63938,0.56044,0.29594,-2.8384,0.58729,0.29346,-2.83854
frame_11610.jpg,0,0.56076,0.44491,0.83673,0.49777,0.17763,0.49096,0.91063,0.85642,0.13357,0.82209,100,100,0.26183,0.89742,100,100,0.2793,0.855,0.60582,0.38713,-1.89808,0.62798,0.38149,-1.89807
frame_11628.jpg,0,0.50049,0.34921,0.7598,0.39414,0.1996,0.36482,0.83479,0.64105,0.09684,0.567,0.62961,0.73086,0.17838,0.6825,0.54778,0.74481,0.21765,0.70444,0.55086,0.31025,-2.36081,0.57897,0.30532,-2.36091
frame_11646.jpg,0,0.5164,0.26804,0.83649,0.51832,0.19685,0.49587,0.90796,0.86574,0.10742,0.8049,0.63561,0.97184,0.27917,0.93248,0.53556,0.96964,0.3472,0.92002,0.57345,0.22246,-1.64059,0.6034,0.22306,-1.64063
frame_11664.jpg,0,0.55719,0.31105,0.89016,0.5726,0.23052,0.53839,0.89407,0.95348,0.13656,0.86812,0.67041,0.70208,0.12943,0.91672,0.6391,0.57496,0.13617,0.91341,0.60644,0.26153,-1.74573,0.63225,0.2611,-1.74589
